CookerStat, GenerateAssetRegistry=0.023525, Initialize=0.121221, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=6.773077, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.068635, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=1.093745, TagPackageExports=33.228001, BeginCacheForCookedPlatformData=0.007197, SerializeImports=37.173172, GatherLocalizableTextData=78.625557, MarkNames=1.254540, SerializeSummary=0.031549, SerializeNames=0.507850, SerializeGatherableTextData=0.457201, BuildExportMap=0.520028, SortExportsNonSeekfree=7.716540, SortExportsSeekfreeConstructor=0.082750, SortExportsSeekfreeInner=43.795410, SortExportsSeekfree=0.009410, BuildDependencyMap=0.462461, SerializeImportMap=0.034042, SerializeExportMap=0.267901, SerializeDependencyMap=0.079706, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.440213, SerializeExports=58.004944, SerializeBulkData=0.032105, MoveFile=3.965374, UnaccountedTime=3.033534, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_1, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=3.043495, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.117343, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.428144, TagPackageExports=35.700821, BeginCacheForCookedPlatformData=0.007197, SerializeImports=39.936592, GatherLocalizableTextData=78.584595, MarkNames=0.964221, SerializeSummary=0.022143, SerializeNames=0.447515, SerializeGatherableTextData=0.452220, BuildExportMap=0.399914, SortExportsNonSeekfree=9.039715, SortExportsSeekfreeConstructor=0.090774, SortExportsSeekfreeInner=44.365532, SortExportsSeekfree=0.008579, BuildDependencyMap=0.497334, SerializeImportMap=0.029888, SerializeExportMap=0.272054, SerializeDependencyMap=0.054520, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.514663, SerializeExports=60.969566, SerializeBulkData=0.010520, MoveFile=3.959838, UnaccountedTime=1.467917, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_2, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=2.973754, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.225279, TagPackageExports=36.135609, BeginCacheForCookedPlatformData=0.007749, SerializeImports=40.038986, GatherLocalizableTextData=78.561348, MarkNames=0.974186, SerializeSummary=0.022415, SerializeNames=0.485711, SerializeGatherableTextData=0.442810, BuildExportMap=0.392441, SortExportsNonSeekfree=8.523841, SortExportsSeekfreeConstructor=0.065316, SortExportsSeekfreeInner=45.073196, SortExportsSeekfree=0.008304, BuildDependencyMap=0.481006, SerializeImportMap=0.029616, SerializeExportMap=0.261258, SerializeDependencyMap=0.090498, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.569734, SerializeExports=60.470573, SerializeBulkData=0.010516, MoveFile=3.597561, UnaccountedTime=1.425024, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_3, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=7.820874, FlushAsyncLoading=0.013009, FlushStreamingFunc=0.067528, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.291977, TagPackageExports=37.829636, BeginCacheForCookedPlatformData=0.006922, SerializeImports=42.927776, GatherLocalizableTextData=79.976692, MarkNames=1.252878, SerializeSummary=0.023246, SerializeNames=0.466336, SerializeGatherableTextData=0.461631, BuildExportMap=0.402682, SortExportsNonSeekfree=8.077432, SortExportsSeekfreeConstructor=0.067804, SortExportsSeekfreeInner=46.682266, SortExportsSeekfree=0.019375, BuildDependencyMap=0.480726, SerializeImportMap=0.030722, SerializeExportMap=0.266515, SerializeDependencyMap=0.076387, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.803593, SerializeExports=62.795887, SerializeBulkData=0.011899, MoveFile=4.246007, UnaccountedTime=3.216747, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_4, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=2.974585, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.088286, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.225555, TagPackageExports=36.656742, BeginCacheForCookedPlatformData=0.007197, SerializeImports=40.326538, GatherLocalizableTextData=80.088776, MarkNames=1.227420, SerializeSummary=0.023246, SerializeNames=0.449177, SerializeGatherableTextData=0.468548, BuildExportMap=0.401299, SortExportsNonSeekfree=8.203629, SortExportsSeekfreeConstructor=0.065871, SortExportsSeekfreeInner=44.753269, SortExportsSeekfree=0.007749, BuildDependencyMap=0.692721, SerializeImportMap=0.042066, SerializeExportMap=0.284508, SerializeDependencyMap=0.135332, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.823244, SerializeExports=61.637661, SerializeBulkData=0.012454, MoveFile=3.997479, UnaccountedTime=1.516074, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_5, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=6.937195, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.055902, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=93.957893, TagPackageExports=6.354343, BeginCacheForCookedPlatformData=0.002213, SerializeImports=7.316347, GatherLocalizableTextData=6.243639, MarkNames=0.062272, SerializeSummary=0.017434, SerializeNames=0.282016, SerializeGatherableTextData=0.060331, BuildExportMap=0.206187, SortExportsNonSeekfree=1.036454, SortExportsSeekfreeConstructor=0.050921, SortExportsSeekfreeInner=13.916727, SortExportsSeekfree=0.004429, BuildDependencyMap=0.100739, SerializeImportMap=0.017710, SerializeExportMap=0.041790, SerializeDependencyMap=0.008579, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.359981, SerializeExports=9.380404, SerializeBulkData=0.005536, MoveFile=4.051171, UnaccountedTime=1.281940, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_6, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=7.742278, FlushAsyncLoading=0.013009, FlushStreamingFunc=0.080533, BlockTillAllRequestsFinished=0.009134, ResetLoadersForSaveUnMarkAllObjects=0.409599, TagPackageExports=34.858929, BeginCacheForCookedPlatformData=0.006922, SerializeImports=39.766937, GatherLocalizableTextData=81.865829, MarkNames=1.372714, SerializeSummary=0.027124, SerializeNames=0.529159, SerializeGatherableTextData=0.495117, BuildExportMap=0.524454, SortExportsNonSeekfree=7.982780, SortExportsSeekfreeConstructor=0.075556, SortExportsSeekfreeInner=43.046230, SortExportsSeekfree=0.008859, BuildDependencyMap=0.464674, SerializeImportMap=0.030164, SerializeExportMap=0.273436, SerializeDependencyMap=0.078876, SerializeStringAssetReferenceMap=0.004981, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.188920, SerializeExports=59.488918, SerializeBulkData=0.011347, MoveFile=4.208367, UnaccountedTime=1.638126, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_7, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.150496, FlushAsyncLoading=0.010237, FlushStreamingFunc=0.065595, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.261534, TagPackageExports=18.601391, BeginCacheForCookedPlatformData=0.004705, SerializeImports=20.626423, GatherLocalizableTextData=81.074860, MarkNames=0.173528, SerializeSummary=0.014115, SerializeNames=0.378326, SerializeGatherableTextData=0.909425, BuildExportMap=0.350650, SortExportsNonSeekfree=3.822014, SortExportsSeekfreeConstructor=0.010796, SortExportsSeekfreeInner=24.406645, SortExportsSeekfree=0.006642, BuildDependencyMap=0.266794, SerializeImportMap=0.029337, SerializeExportMap=0.145018, SerializeDependencyMap=0.029061, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.106874, SerializeExports=31.567738, SerializeBulkData=0.007749, MoveFile=3.854118, UnaccountedTime=1.385447, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_8, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.120713, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.063933, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.254620, TagPackageExports=18.982210, BeginCacheForCookedPlatformData=0.005536, SerializeImports=20.672365, GatherLocalizableTextData=79.551865, MarkNames=0.142805, SerializeSummary=0.022970, SerializeNames=0.436723, SerializeGatherableTextData=0.782944, BuildExportMap=0.375561, SortExportsNonSeekfree=3.886223, SortExportsSeekfreeConstructor=0.058394, SortExportsSeekfreeInner=24.277124, SortExportsSeekfree=0.005536, BuildDependencyMap=0.243824, SerializeImportMap=0.032380, SerializeExportMap=0.148617, SerializeDependencyMap=0.029892, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.881318, SerializeExports=31.184427, SerializeBulkData=0.010792, MoveFile=4.236046, UnaccountedTime=1.390148, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
SavePackageTransactionIdD8499FBD4320B63F70D594B41AD08806_9, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.050141, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.064485, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.250466, TagPackageExports=19.594118, BeginCacheForCookedPlatformData=0.006091, SerializeImports=20.955484, GatherLocalizableTextData=80.377708, MarkNames=0.140868, SerializeSummary=0.032935, SerializeNames=0.424821, SerializeGatherableTextData=0.862375, BuildExportMap=0.333216, SortExportsNonSeekfree=3.892586, SortExportsSeekfreeConstructor=0.053413, SortExportsSeekfreeInner=24.277679, SortExportsSeekfree=0.006367, BuildDependencyMap=0.242438, SerializeImportMap=0.031549, SerializeExportMap=0.152770, SerializeDependencyMap=0.032380, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.905671, SerializeExports=32.296989, SerializeBulkData=0.008304, MoveFile=4.023217, UnaccountedTime=1.416441, RunGuid=RunIDA338352C4EA5047FA81FB2AC45A14988
