CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.118174, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=12.129985, FlushAsyncLoading=0.013005, FlushStreamingFunc=0.061721, BlockTillAllRequestsFinished=0.008300, ResetLoadersForSaveUnMarkAllObjects=0.309970, TagPackageExports=46.121834, BeginCacheForCookedPlatformData=0.006642, SerializeImports=50.698563, GatherLocalizableTextData=69.102074, MarkNames=1.182307, SerializeSummary=0.036810, SerializeNames=0.518642, SerializeGatherableTextData=0.650380, BuildExportMap=0.582021, SortExportsNonSeekfree=9.445716, SortExportsSeekfreeConstructor=0.077214, SortExportsSeekfreeInner=56.321709, SortExportsSeekfree=0.010516, BuildDependencyMap=0.543553, SerializeImportMap=0.035703, SerializeExportMap=0.290040, SerializeDependencyMap=0.059504, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.059595, SerializeExports=70.530136, SerializeBulkData=0.032380, MoveFile=3.931332, UnaccountedTime=1.500577, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_1, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=10.109104, FlushAsyncLoading=0.009410, FlushStreamingFunc=0.065040, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.172973, TagPackageExports=27.957716, BeginCacheForCookedPlatformData=0.005811, SerializeImports=32.602249, GatherLocalizableTextData=77.648605, MarkNames=0.179619, SerializeSummary=0.017159, SerializeNames=0.402957, SerializeGatherableTextData=0.428144, BuildExportMap=0.322696, SortExportsNonSeekfree=7.500116, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=37.614597, SortExportsSeekfree=0.006918, BuildDependencyMap=1.170408, SerializeImportMap=0.018544, SerializeExportMap=0.262365, SerializeDependencyMap=0.050370, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.084578, SerializeExports=51.925705, SerializeBulkData=0.008855, MoveFile=3.937974, UnaccountedTime=1.495041, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_2, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.483033, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.065867, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.139210, TagPackageExports=47.000809, BeginCacheForCookedPlatformData=0.007473, SerializeImports=51.412872, GatherLocalizableTextData=69.185654, MarkNames=0.914961, SerializeSummary=0.018820, SerializeNames=0.443641, SerializeGatherableTextData=0.585895, BuildExportMap=0.426203, SortExportsNonSeekfree=9.262781, SortExportsSeekfreeConstructor=0.011899, SortExportsSeekfreeInner=53.591228, SortExportsSeekfree=0.010792, BuildDependencyMap=0.524178, SerializeImportMap=0.031825, SerializeExportMap=0.327405, SerializeDependencyMap=0.071678, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.888004, SerializeExports=69.931793, SerializeBulkData=0.010796, MoveFile=3.523670, UnaccountedTime=1.533508, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_3, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=12.192529, FlushAsyncLoading=0.012454, FlushStreamingFunc=0.066146, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.174083, TagPackageExports=126.068909, BeginCacheForCookedPlatformData=0.004429, SerializeImports=140.041534, GatherLocalizableTextData=121.310623, MarkNames=1.596335, SerializeSummary=0.022415, SerializeNames=0.838298, SerializeGatherableTextData=0.844386, BuildExportMap=1.237657, SortExportsNonSeekfree=46.451725, SortExportsSeekfreeConstructor=0.016052, SortExportsSeekfreeInner=149.698410, SortExportsSeekfree=0.006367, BuildDependencyMap=2.222084, SerializeImportMap=0.059504, SerializeExportMap=0.800658, SerializeDependencyMap=0.156920, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.468086, SerializeExports=188.922638, SerializeBulkData=0.008028, MoveFile=4.371930, UnaccountedTime=2.099477, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_4, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/MainMenu.umap, AutoPackageBackupDelegate=10.234196, FlushAsyncLoading=0.006367, FlushStreamingFunc=0.053968, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=82.474144, TagPackageExports=1.729179, BeginCacheForCookedPlatformData=0.002492, SerializeImports=2.221249, GatherLocalizableTextData=2.016731, MarkNames=0.026844, SerializeSummary=0.011623, SerializeNames=0.205077, SerializeGatherableTextData=0.008579, BuildExportMap=0.104062, SortExportsNonSeekfree=0.206184, SortExportsSeekfreeConstructor=0.047602, SortExportsSeekfreeInner=6.522607, SortExportsSeekfree=0.003878, BuildDependencyMap=0.040129, SerializeImportMap=0.012178, SerializeExportMap=0.017159, SerializeDependencyMap=0.004705, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.636816, SerializeExports=2.701704, SerializeBulkData=0.005256, MoveFile=3.799599, UnaccountedTime=0.139762, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_5, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=6.613106, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.061717, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.129800, TagPackageExports=30.727777, BeginCacheForCookedPlatformData=0.006367, SerializeImports=34.034191, GatherLocalizableTextData=162.435608, MarkNames=1.226034, SerializeSummary=0.021309, SerializeNames=0.398807, SerializeGatherableTextData=0.811730, BuildExportMap=0.334874, SortExportsNonSeekfree=7.510077, SortExportsSeekfreeConstructor=0.065595, SortExportsSeekfreeInner=37.813305, SortExportsSeekfree=0.006367, BuildDependencyMap=0.419289, SerializeImportMap=0.023525, SerializeExportMap=0.253230, SerializeDependencyMap=0.112917, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.048879, SerializeExports=52.507999, SerializeBulkData=0.012178, MoveFile=4.390750, UnaccountedTime=1.607127, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_6, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=6.900105, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.060055, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.128966, TagPackageExports=30.961361, BeginCacheForCookedPlatformData=0.006642, SerializeImports=34.478390, GatherLocalizableTextData=77.788368, MarkNames=0.161625, SerializeSummary=0.019647, SerializeNames=0.384971, SerializeGatherableTextData=0.381093, BuildExportMap=0.346225, SortExportsNonSeekfree=7.721241, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=37.737759, SortExportsSeekfree=0.006642, BuildDependencyMap=1.120310, SerializeImportMap=0.024632, SerializeExportMap=0.247695, SerializeDependencyMap=0.053693, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.018987, SerializeExports=54.931282, SerializeBulkData=0.012733, MoveFile=4.158553, UnaccountedTime=1.502789, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_7, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=6.967358, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.124820, BlockTillAllRequestsFinished=0.007469, ResetLoadersForSaveUnMarkAllObjects=0.147514, TagPackageExports=29.272865, BeginCacheForCookedPlatformData=0.005811, SerializeImports=33.405125, GatherLocalizableTextData=74.877434, MarkNames=0.150278, SerializeSummary=0.017159, SerializeNames=0.413202, SerializeGatherableTextData=0.373345, BuildExportMap=0.297513, SortExportsNonSeekfree=7.321052, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=37.110622, SortExportsSeekfree=0.008859, BuildDependencyMap=1.420315, SerializeImportMap=0.023250, SerializeExportMap=0.255167, SerializeDependencyMap=0.049815, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.977476, SerializeExports=53.123508, SerializeBulkData=0.010792, MoveFile=3.740925, UnaccountedTime=1.499746, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_8, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=6.474454, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.140037, TagPackageExports=123.051971, BeginCacheForCookedPlatformData=0.004705, SerializeImports=133.826401, GatherLocalizableTextData=121.505455, MarkNames=1.555096, SerializeSummary=0.022143, SerializeNames=0.844937, SerializeGatherableTextData=0.832211, BuildExportMap=1.255091, SortExportsNonSeekfree=45.855869, SortExportsSeekfreeConstructor=0.019372, SortExportsSeekfreeInner=143.823700, SortExportsSeekfree=0.006642, BuildDependencyMap=1.466811, SerializeImportMap=0.056460, SerializeExportMap=0.811726, SerializeDependencyMap=0.197329, SerializeStringAssetReferenceMap=0.004426, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.191607, SerializeExports=187.088013, SerializeBulkData=0.008304, MoveFile=4.589461, UnaccountedTime=2.131306, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
SavePackageTransactionId24BA7F3B4EB2D23FF86C76878E5FDC4D_9, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=6.824829, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.117622, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.133395, TagPackageExports=122.077240, BeginCacheForCookedPlatformData=0.004705, SerializeImports=140.188217, GatherLocalizableTextData=122.666733, MarkNames=1.508050, SerializeSummary=0.022139, SerializeNames=1.138855, SerializeGatherableTextData=0.850473, BuildExportMap=1.237106, SortExportsNonSeekfree=45.646915, SortExportsSeekfreeConstructor=0.070572, SortExportsSeekfreeInner=141.275589, SortExportsSeekfree=0.018820, BuildDependencyMap=1.705375, SerializeImportMap=0.055075, SerializeExportMap=0.783499, SerializeDependencyMap=0.161905, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.116884, SerializeExports=184.741669, SerializeBulkData=0.007749, MoveFile=5.323421, UnaccountedTime=2.177250, RunGuid=RunIDC14F43734124C331B7B0B6B7B827B373
